ano_agricola;dsc_safra_previsao;uf;produto;id_produto;dsc_levantamento;id_levantamento;area_plantada_mil_ha;producao_mil_t;producao_acucar_mil_t;producao_etanol_anidro_mil_l;producao_etanol_hidratado_mil_l;producao_etanol_total_mil_l;produtcao_atr_kg_t
2019/20             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;LEVANT              ;99;48.6;2883.9;137.6;105342;13576;118918;122.5
2019/20             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;949.2;73015.9;1880.2;1075262.8;4053005.7;5128268.5;146.9
2019/20             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;948.2;74552;1940.1;1199989.1;3906478.9;5106468;139.1
2019/20             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;950.1;75883.3;1895.4;785518.2;4598425.1;5383943.4;140.4
2019/20             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;943.3;75273.7;1781.8;775063;4769639;5544702;143.5
2019/20             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;943.3;75273.7;1781.8;775063;4473964;5249027;143.5
2019/20             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;38;2293.4;23.1;147590.6;19954.8;167545.4;138.9
2019/20             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;34;2053.3;19.5;133890.5;16760.5;150651.1;138.9
2019/20             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;34;2251.9;23.3;137325;25806;163131;137.9
2019/20             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;34.1;2343.1;23.3;142248;25813;168061;136.2
2019/20             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;34.1;2343.1;23.3;142248;25813;168061;136.2
2019/20             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;1º LEV              ;1;837.9;64110.6;3311.6;990121.7;2110947.9;3101069.6;137.2
2019/20             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;2º LEV              ;2;834.5;63851.2;3311.6;990121.7;2110947.9;3101069.6;137.7
2019/20             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;3º LEV              ;3;824.3;68081.3;3205.9;1075133.5;2533320.7;3608454.2;140.2
2019/20             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;4º LEV              ;4;820.5;68699.8;3192.7;1022456;2568537;3590993;138.3
2019/20             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;LEVANT              ;99;820.5;68699.8;3192.7;1022456;2568537;3590993;138.3
2019/20             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;653.2;49201.5;1086.7;628727.8;2528114.3;3156842.1;132.6
2019/20             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;668.7;49951.1;865.1;526525;2759035.7;3285560.7;130.2
2019/20             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;661;48604.2;803.9;685207.9;2754074.7;3439282.7;138.1
2019/20             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;661;47515;730.7;672410;2668903;3341313;136.1
2019/20             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;661;47515;730.7;672410;2668903;3341313;136.1
2019/20             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;1º LEV              ;1;232.8;16796.8;311.4;605831.4;604018.5;1209850;143.9
2019/20             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;2º LEV              ;2;224.8;17479.8;431;914496.7;1356444.3;2270941;147.3
2019/20             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;3º LEV              ;3;229.8;17454.5;402.7;866253.3;1714345.7;2580599;148.1
2019/20             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;4º LEV              ;4;215.6;17657.7;404.9;750075;1699600;2449675;138.6
2019/20             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;LEVANT              ;99;215.6;17657.7;404.9;368075;812115;1180190;138.6
2019/20             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;14.7;1058.9;52;42002.6;5465.1;47467.8;130.3
2019/20             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;14.5;1131.1;52;42002.6;5465.1;47467.8;122
2019/20             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;14.5;1131.1;58.2;38647.9;14956;53603.9;136.6
2019/20             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;14.5;1195;55.6;42634;15667;58301;134
2019/20             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;14.5;1195;55.6;42634;15667;58301;134
2019/20             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;1º LEV              ;1;122;5984.2;150.5;172386;196939.3;369325.2;132.9
2019/20             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;2º LEV              ;2;122.8;6025.9;150.5;172386;196939.3;369325.2;132
2019/20             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;3º LEV              ;3;122.5;6719.6;125;193308;239455;432763;130.6
2019/20             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;4º LEV              ;4;122.8;6736.2;141.1;204306;238440;442746;135.4
2019/20             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;LEVANT              ;99;122.8;6736.2;141.1;204306;238440;442746;135.4
2019/20             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;235.4;12170;793;103723.8;346739.1;450462.9;131.6
2019/20             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;234.5;12122.4;793;103723.8;346739.1;450462.9;132.1
2019/20             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;3º LEV              ;3;237.3;12869.8;831.4;106955;322378;429333;124.8
2019/20             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;4º LEV              ;4;237.3;12519.6;860.4;113312;337418;450730;133.7
2019/20             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;237.3;12519.6;860.4;113312;337418;450730;133.7
2019/20             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;1º LEV              ;1;19.3;1167.4;83.7;19467.5;20000.5;39468.1;133.7
2019/20             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;2º LEV              ;2;19.3;1167.4;83.7;19467.5;20000.5;39468.1;133.7
2019/20             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;3º LEV              ;3;19.3;1240.4;76.9;18122;29449.4;47571.4;131
2019/20             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;4º LEV              ;4;19.2;1249;84;16804;29653;46457;134.5
2019/20             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;LEVANT              ;99;19.2;1249;84;16804;29653;46457;134.5
2019/20             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;1º LEV              ;1;538.4;35290.8;2307.3;492479.8;950316.6;1442796.5;138.8
2019/20             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;2º LEV              ;2;534.4;35370.4;2221.2;481781.5;1050000.3;1531781.8;137.5
2019/20             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;3º LEV              ;3;537.1;34361.5;2033.4;558600.5;1082067.9;1640668.4;141.4
2019/20             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;4º LEV              ;4;531;34352.6;2197.4;573195;1105280;1678475;148.3
2019/20             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;LEVANT              ;99;531;34352.6;2197.4;564486.5;1059700.5;1624187;148.3
2019/20             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;1º LEV              ;1;32.7;1895.7;33.3;0;105139.7;105139.7;112.2
2019/20             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;2º LEV              ;2;31.7;1840;1.4;0;114652.6;114652.6;106.2
2019/20             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;3º LEV              ;3;30.6;850;5;0;58000;58000;121.6
2019/20             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;4º LEV              ;4;29.2;845.8;4.4;0;57374;57374;120.1
2019/20             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;LEVANT              ;99;29.2;845.8;4.4;;57374;57374;120.1
2019/20             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;1º LEV              ;1;53.7;2568.5;115.8;15964;96253.2;112217.2;121.7
2019/20             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;2º LEV              ;2;53.8;2572.3;115.8;15964;96253.2;112217.2;121.5
2019/20             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;3º LEV              ;3;55.2;2749.6;153.1;31099;81266;112365;128.4
2019/20             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;4º LEV              ;4;55.2;2781.4;137.4;22863;101535;124398;128.1
2019/20             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;LEVANT              ;99;55.2;2781.4;137.4;22863;101535;124398;128.1
2019/20             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;1.3;52.1;0;0;2100;2100;68.2
2019/20             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;1.3;52.1;0;0;7900;7900;68.2
2019/20             ;UNICA          ;RO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0;0;0;0;0;0;0
2019/20             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;0.9;42.5;0;0;3200;3200;127.3
2019/20             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;0.9;42.5;0;0;3200;3200;127.3
2019/20             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;0.7;32.3;0;0;1712;1712;89.6
2019/20             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;0.7;31;0;0;1638;1638;89.5
2019/20             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0.7;31;;;1638;1638;89.5
2019/20             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;39.9;2031.9;75.6;23799.8;84584.4;108384.2;130.1
2019/20             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;36.7;1868;75.6;23799.8;84584.4;108384.2;141.5
2019/20             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;3º LEV              ;3;37.9;2086.9;82.1;20490;91116;111606;132.5
2019/20             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;4º LEV              ;4;36.7;1947.5;82.2;21997;89166;111163;141.6
2019/20             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;36.7;1947.5;82.2;21997;89166;111163;141.6
2019/20             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;1º LEV              ;1;4244.7;323416.4;20062.3;5790012.5;8103482.6;13893495;139.1
2019/20             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;2º LEV              ;2;4213.7;325542.8;20062.3;5790012.5;8121133.6;13911146;138.2
2019/20             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;3º LEV              ;3;4302.2;340871.6;18866.8;5670946.3;10753752.7;16424699;140.7
2019/20             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;4º LEV              ;4;4302.2;342614.3;18437.2;5661866;10845085;16506951;139.1
2019/20             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;LEVANT              ;99;4302.2;342614.3;18437.2;5661866;10827520;16489386;139.1
2019/20             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;27.5;2122.5;0;102602.3;79080.9;181683.2;148.3
2019/20             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;27.8;2144.8;0;83575;79475;163050;131.4
2019/20             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;28.2;2219.5;0;83887.1;86939.7;170826.8;133
2019/20             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;27.7;2237.2;0;81536;84834;166370;128.5
2019/20             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;27.7;2237.2;;81536;84834;166370;128.5
2020/21             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;1º LEV              ;1;295.2;17598.7;1651.7;168120.7;163996;332116.6;131.1
2020/21             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;2º LEV              ;2;300.8;18393.1;1817.2;182508.1;130360.9;312869;133.2
2020/21             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;3º LEV              ;3;299;18134.6;1505.3;213447;223186;436633;128.7
2020/21             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;4º LEV              ;4;285;17046.8;1415.6;189696;233069;422765;130.8
2020/21             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;LEVANT              ;99;298.4;17003;1436.1;189696;233069;422765;131.5
2020/21             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;1º LEV              ;1;3.7;315.7;12.6;0;10432.9;10432.9;97.7
2020/21             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;2º LEV              ;2;3.7;315.9;7.4;0;13151;13151;95
2020/21             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;3º LEV              ;3;3.7;290.4;11.5;0;9134;9134;94.8
2020/21             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;4º LEV              ;4;3.7;303.3;22.2;0;9009;9009;95.4
2020/21             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;LEVANT              ;99;3.7;281.5;10.9;;9009;9009;94.9
2020/21             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;51.8;4130.7;107.9;84919;177949.4;262868.4;136.6
2020/21             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;51;4469.2;160.7;96325.3;160701.1;257026.3;136.6
2020/21             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;50.3;4733.4;143;125000;165500;290500;137.5
2020/21             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;57;5131.8;139.1;117022;156524;273546;135.3
2020/21             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;50.4;4459.9;134.2;117022;156524;273546;137.2
2020/21             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;1º LEV              ;1;48.7;2652.3;120.9;89961.1;26838.7;116799.8;124.8
2020/21             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;2º LEV              ;2;49;2879.6;127.4;82299.4;42893.3;125192.7;122.1
2020/21             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;3º LEV              ;3;46.8;2672.5;135.5;67020.5;41190;108210.5;123.5
2020/21             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;4º LEV              ;4;46.5;2845;144.4;70903;40433;111336;122.1
2020/21             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;LEVANT              ;99;46.9;2655.2;137.2;70903;40433;111336;127.1
2020/21             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;964.3;75785.8;2404.4;980891.9;4350160.7;5331052.6;141.8
2020/21             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;965.9;77343.1;2736.9;946920.9;4308801;5255721.8;141.8
2020/21             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;974.4;75803.7;2537.2;870128.3;3790607;4660735.3;140
2020/21             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;960.9;73362.6;2438.6;881689;3864977;4746666;142.6
2020/21             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;971.6;74039.9;2319.1;881689;3864977;4746666;142.2
2020/21             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;35.1;2119.6;27.4;118891.7;31291.4;150183.1;137.6
2020/21             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;34.9;2522.1;32;159377.2;18955.4;178332.6;137.6
2020/21             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;34.7;2640.9;16.7;165718.3;26686;192404.3;134.5
2020/21             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;34.6;2250.1;27;162468;15726;178194;136.2
2020/21             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;33.1;2427.4;15;162468;15726;178194;135.6
2020/21             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;1º LEV              ;1;855.1;65704.7;4022;977204.5;1818332.2;2795536.7;137.3
2020/21             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;2º LEV              ;2;862.4;72105;4719.4;887352;2050174.8;2937526.8;138.5
2020/21             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;3º LEV              ;3;856.6;70320.8;4700.3;911558.1;2156919.4;3068477.5;144.9
2020/21             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;4º LEV              ;4;868.7;71359.3;4513.9;911749;2159728;3071477;139.8
2020/21             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;LEVANT              ;99;854.2;70565.8;4714.9;911749;2159728;3071477;144.7
2020/21             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;618;46158.7;1057.3;547416.6;2395343.5;2942760.1;132.7
2020/21             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;630.5;46302.2;1257.7;521867.1;2188745.1;2710612.1;128.3
2020/21             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;638.5;47224.3;1792.9;667663;2165514.9;2833178;142.4
2020/21             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;646.1;48628.5;1322.4;655169;2214263;2869432;132.5
2020/21             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;637.2;48991.7;1847.5;655169;2214263;2869432;139.6
2020/21             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;1º LEV              ;1;215.2;16969;496.1;987398.5;2147036.5;3134435;140.3
2020/21             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;2º LEV              ;2;215.4;16993.9;408.1;1058135.8;2146603.9;3204739.7;141.6
2020/21             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;3º LEV              ;3;214.6;16731.6;490;383133;702452;1085585;142.2
2020/21             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;4º LEV              ;4;202.3;15558.4;409;383133;789738.2;1172871.2;146.2
2020/21             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;LEVANT              ;99;214.6;16773.2;484.4;383133;789738.2;1172871.2;150.3
2020/21             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;14.5;1051.5;62.8;35284.5;7750.7;43035.2;134.3
2020/21             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;13.7;1082.8;64.8;34994;7870;42864;132.2
2020/21             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;14.5;1094.8;56.9;39371;11165;50536;135.3
2020/21             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;14.3;1141.6;62.8;38676;11724;50400;131.1
2020/21             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;LEVANT              ;99;13.8;1036.4;50.9;38676;11724;50400;136.6
2020/21             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;1º LEV              ;1;126;6188.6;129.7;195025.7;212421.7;407447.4;135.7
2020/21             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;2º LEV              ;2;123.1;6772.6;147.1;220245.7;222248.6;442494.3;135.7
2020/21             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;3º LEV              ;3;119.8;6726.5;131.1;215393.8;228685;444078.8;134.5
2020/21             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;4º LEV              ;4;120.9;6502.9;133.9;180028;226054;406082;134.1
2020/21             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;LEVANT              ;99;118.3;6242.1;143.8;180028;226054;406082;136.3
2020/21             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;234.4;12114.5;1046.8;42530.6;254558.2;297088.9;132.4
2020/21             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;231.1;12499.6;1057.5;39633.5;266496.8;306130.3;130.4
2020/21             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;3º LEV              ;3;230.8;12314.3;912.8;113742;233750;347492;126.2
2020/21             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;4º LEV              ;4;220.6;11970.2;928.4;103092;254787;357879;129.1
2020/21             ;UNICA          ;PE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;233;11827.4;872.9;103092;254787;357879;129.3
2020/21             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;1º LEV              ;1;20.1;1278.4;112.2;9398.3;18635.9;28034.2;129.8
2020/21             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;2º LEV              ;2;20.1;1299.7;83.1;17666;32808;50474;133.8
2020/21             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;3º LEV              ;3;20.1;1177.3;81.7;28136;10475;38611;130.1
2020/21             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;4º LEV              ;4;20.8;1246.1;85.5;28135;10473;38608;131.5
2020/21             ;UNICA          ;PI;CANA DE ACUCAR                          ;4238;LEVANT              ;99;20.1;1177.3;81.7;28135;10473;38608;130.1
2020/21             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;1º LEV              ;1;517;33277.3;2234.8;647770.3;893350.9;1541121.2;144.3
2020/21             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;2º LEV              ;2;520.4;34170.5;2593.3;656199.3;769148.4;1425347.7;145.9
2020/21             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;3º LEV              ;3;516.6;34446;2590;568172.8;705108.4;1273281.2;142.6
2020/21             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;4º LEV              ;4;507.9;35027;2541.5;455264;717403;1172667;140.9
2020/21             ;UNICA          ;PR;CANA DE ACUCAR                          ;4238;LEVANT              ;99;522.9;31961.6;2619.2;455264;717403;1172667;139.5
2020/21             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;1º LEV              ;1;29.2;1171.2;23.2;0;64482.8;64482.8;113.9
2020/21             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;2º LEV              ;2;32.7;1897;40.7;0;107703.7;107703.7;118.5
2020/21             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;3º LEV              ;3;32.3;1934.2;8.9;0;137300;137300;124.9
2020/21             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;4º LEV              ;4;32.4;1240.5;26.4;0;74305;74305;122.4
2020/21             ;UNICA          ;RJ;CANA DE ACUCAR                          ;4238;LEVANT              ;99;32.7;1083.3;8.2;;74305;74305;124
2020/21             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;1º LEV              ;1;59.2;2845.1;181.9;32165.7;67888.8;100054.6;127.4
2020/21             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;2º LEV              ;2;57.9;2983;191.8;15027;96413;111440;131
2020/21             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;3º LEV              ;3;57.5;2952.1;175.8;36018;68420;104438;123.2
2020/21             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;4º LEV              ;4;63.9;3125.7;187.1;31337;86270;117607;131.1
2020/21             ;UNICA          ;RN;CANA DE ACUCAR                          ;4238;LEVANT              ;99;57.7;3067.8;173.6;31337;86270;117607;125
2020/21             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;0.5;20.7;0;0;1135.2;1135.2;92.8
2020/21             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;0.7;29.7;0;0;1628.8;1628.8;92.8
2020/21             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;0.7;29.7;0;0;1628.8;1628.8;92.8
2020/21             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;0.7;29.7;0;0;1628.8;1628.8;93.2
2020/21             ;UNICA          ;RS;CANA DE ACUCAR                          ;4238;LEVANT              ;99;0.7;29.7;;;1628.8;1628.8;92.8
2020/21             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;1º LEV              ;1;39.5;2081.8;113.2;8287.7;93402.5;101690.2;140
2020/21             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;2º LEV              ;2;38.7;2202.6;118.3;9835.5;98671.8;108507.3;140
2020/21             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;3º LEV              ;3;38.7;2202.6;165.5;21317.2;46206.1;67523.3;131.4
2020/21             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;4º LEV              ;4;42.4;2459.3;121.2;21119;86627;107746;133.8
2020/21             ;UNICA          ;SE;CANA DE ACUCAR                          ;4238;LEVANT              ;99;38.7;2243.6;117.6;21119;86627;107746;136.9
2020/21             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;1º LEV              ;1;4250.6;337058.1;21489.8;4915235.7;9236098.3;14151333.9;138.9
2020/21             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;2º LEV              ;2;4230;335554.5;23772.1;4129417;8653391.8;12782808.7;139.6
2020/21             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;3º LEV              ;3;4427;361492.5;26389.3;5039492.2;9464415.2;14503907.4;145.5
2020/21             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;4º LEV              ;4;4266.4;326749.6;24381.2;5005270;9382984;14388254;139.7
2020/21             ;UNICA          ;SP;CANA DE ACUCAR                          ;4238;LEVANT              ;99;4444.2;354288.4;26087.1;5005270;9382984;14388254;147
2020/21             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;28.4;2179.6;0;95707.8;74372.8;170080.5;135.2
2020/21             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;27.9;2253.7;0;97874.8;82513.5;180388.3;138.6
2020/21             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;28.3;2182.8;0;87062;89329;176391;139.6
2020/21             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;27.7;2159.3;0;87062;88888;175950;137.2
2020/21             ;UNICA          ;TO;CANA DE ACUCAR                          ;4238;LEVANT              ;99;28.2;2171;;87062;88888;175950;140
2021/22             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;1º LEV              ;1;285;17046.8;1415.6;207306.1;223620.6;430926.7;130.8
2021/22             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;2º LEV              ;2;285.3;18010.6;1440;207625;206525;414150;123.7
2021/22             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;3º LEV              ;3;274.9;17485.7;1868.6;109389.5;83755.5;193145;131.3
2021/22             ;UNICA          ;AL;CANA DE ACUCAR                          ;4238;4º LEV              ;4;307.7;19199.9;1376.6;197147;233385;430532;113.9
2021/22             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;1º LEV              ;1;3.7;303.3;22.2;0;3366.5;3366.5;95.4
