ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
2001/02             ;3ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
2001/02             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;93;46;0.5
2001/02             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;93;45.9;0.5
2001/02             ;1ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;5.6;4.6;0.8
2001/02             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;6;5;0.8
2001/02             ;3ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;1.3;0.6;0.5
2001/02             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;1;1;1
2001/02             ;3ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;406;170;0.4
2001/02             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;406;169.7;0.4
2001/02             ;2ª SAFRA       ;BA;FEIJAO                                  ;8380;0;0;0
2001/02             ;3ª SAFRA       ;BA;FEIJAO                                  ;8380;389.9;209;0.5
2001/02             ;3ª SAFRA       ;BA;FEIJAO                                  ;8380;390;209;0.5
2001/02             ;1ª SAFRA       ;CE;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;CE;FEIJAO                                  ;8380;590;188.8;0.3
2001/02             ;2ª SAFRA       ;CE;FEIJAO                                  ;8380;590;189;0.3
2001/02             ;3ª SAFRA       ;CE;FEIJAO                                  ;8380;11.5;11.5;1
2001/02             ;3ª SAFRA       ;CE;FEIJAO                                  ;8380;12;12;1
2001/02             ;1ª SAFRA       ;DF;FEIJAO                                  ;8380;9;19;2.1
2001/02             ;1ª SAFRA       ;DF;FEIJAO                                  ;8380;9.1;19.1;2.1
2001/02             ;2ª SAFRA       ;DF;FEIJAO                                  ;8380;0.5;0.9;1.8
2001/02             ;2ª SAFRA       ;DF;FEIJAO                                  ;8380;0;1;0
2001/02             ;3ª SAFRA       ;DF;FEIJAO                                  ;8380;5.1;14.2;2.8
2001/02             ;3ª SAFRA       ;DF;FEIJAO                                  ;8380;5;14;2.8
2001/02             ;1ª SAFRA       ;ES;FEIJAO                                  ;8380;12.1;9;0.7
2001/02             ;1ª SAFRA       ;ES;FEIJAO                                  ;8380;12;9;0.8
2001/02             ;2ª SAFRA       ;ES;FEIJAO                                  ;8380;18;15;0.8
2001/02             ;2ª SAFRA       ;ES;FEIJAO                                  ;8380;18;14.7;0.8
2001/02             ;3ª SAFRA       ;ES;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;GO;FEIJAO                                  ;8380;42.8;73.6;1.7
2001/02             ;1ª SAFRA       ;GO;FEIJAO                                  ;8380;43;74;1.7
2001/02             ;2ª SAFRA       ;GO;FEIJAO                                  ;8380;40;44;1.1
2001/02             ;2ª SAFRA       ;GO;FEIJAO                                  ;8380;40;44;1.1
2001/02             ;3ª SAFRA       ;GO;FEIJAO                                  ;8380;43;107.5;2.5
2001/02             ;3ª SAFRA       ;GO;FEIJAO                                  ;8380;43;108;2.5
2001/02             ;1ª SAFRA       ;MA;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;MA;FEIJAO                                  ;8380;70;29.4;0.4
2001/02             ;2ª SAFRA       ;MA;FEIJAO                                  ;8380;70;29;0.4
2001/02             ;3ª SAFRA       ;MA;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;MG;FEIJAO                                  ;8380;219.3;218.2;1
2001/02             ;1ª SAFRA       ;MG;FEIJAO                                  ;8380;219;218;1
2001/02             ;2ª SAFRA       ;MG;FEIJAO                                  ;8380;165;162;1
2001/02             ;2ª SAFRA       ;MG;FEIJAO                                  ;8380;165;161.7;1
2001/02             ;3ª SAFRA       ;MG;FEIJAO                                  ;8380;42;86.1;2
2001/02             ;3ª SAFRA       ;MG;FEIJAO                                  ;8380;42;86;2
2001/02             ;1ª SAFRA       ;MS;FEIJAO                                  ;8380;2.9;2.8;1
2001/02             ;1ª SAFRA       ;MS;FEIJAO                                  ;8380;3;3;1
2001/02             ;2ª SAFRA       ;MS;FEIJAO                                  ;8380;16;16;1
2001/02             ;2ª SAFRA       ;MS;FEIJAO                                  ;8380;15.7;15.7;1
2001/02             ;3ª SAFRA       ;MS;FEIJAO                                  ;8380;2.2;3.5;1.6
2001/02             ;3ª SAFRA       ;MS;FEIJAO                                  ;8380;2;4;2
2001/02             ;1ª SAFRA       ;MT;FEIJAO                                  ;8380;3.9;4.3;1.1
2001/02             ;1ª SAFRA       ;MT;FEIJAO                                  ;8380;4;4;1
2001/02             ;2ª SAFRA       ;MT;FEIJAO                                  ;8380;17;14;0.8
2001/02             ;2ª SAFRA       ;MT;FEIJAO                                  ;8380;17.2;14.5;0.8
2001/02             ;3ª SAFRA       ;MT;FEIJAO                                  ;8380;8;19.2;2.4
2001/02             ;3ª SAFRA       ;MT;FEIJAO                                  ;8380;8;19;2.4
2001/02             ;1ª SAFRA       ;PA;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;PA;FEIJAO                                  ;8380;75;56.3;0.8
2001/02             ;2ª SAFRA       ;PA;FEIJAO                                  ;8380;75;56;0.7
2001/02             ;3ª SAFRA       ;PA;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;PB;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;PB;FEIJAO                                  ;8380;176.7;49.5;0.3
2001/02             ;2ª SAFRA       ;PB;FEIJAO                                  ;8380;177;50;0.3
2001/02             ;3ª SAFRA       ;PB;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;PE;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;188.6;37.7;0.2
2001/02             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;189;38;0.2
2001/02             ;3ª SAFRA       ;PE;FEIJAO                                  ;8380;91.1;27.1;0.3
2001/02             ;3ª SAFRA       ;PE;FEIJAO                                  ;8380;91;27;0.3
2001/02             ;1ª SAFRA       ;PI;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;210;25.2;0.1
2001/02             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;210;25;0.1
2001/02             ;3ª SAFRA       ;PI;FEIJAO                                  ;8380;7;4.4;0.6
2001/02             ;3ª SAFRA       ;PI;FEIJAO                                  ;8380;7;4;0.6
2001/02             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;391;453;1.2
2001/02             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;390.8;453.3;1.2
2001/02             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;116.8;137.8;1.2
2001/02             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;117;138;1.2
2001/02             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;21;13.9;0.7
2001/02             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;21;14;0.7
2001/02             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;2.9;2.2;0.8
2001/02             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2;0.7
2001/02             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2;0.7
2001/02             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2.3;0.8
2001/02             ;3ª SAFRA       ;RJ;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;91.7;39;0.4
2001/02             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;92;39;0.4
2001/02             ;3ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;58;38.9;0.7
2001/02             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;58;39;0.7
2001/02             ;3ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;0.5;0.2;0.4
2001/02             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
2001/02             ;3ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;124.4;114.4;0.9
2001/02             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;124;114;0.9
2001/02             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;40;31;0.8
2001/02             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;40.3;30.6;0.8
2001/02             ;3ª SAFRA       ;RS;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;115.4;117.7;1
2001/02             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;115;118;1
2001/02             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;41;36;0.9
2001/02             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;41.3;36.5;0.9
2001/02             ;3ª SAFRA       ;SC;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
2001/02             ;3ª SAFRA       ;SE;FEIJAO                                  ;8380;53.4;20.3;0.4
2001/02             ;3ª SAFRA       ;SE;FEIJAO                                  ;8380;53;20;0.4
2001/02             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;85;117.3;1.4
2001/02             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;85;117;1.4
2001/02             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;81;89;1.1
2001/02             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;81;89.1;1.1
2001/02             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;57.5;90.3;1.6
2001/02             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;58;90;1.6
2001/02             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;2.7;1.4;0.5
2001/02             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;3;1;0.3
2001/02             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;4;3;0.8
2001/02             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;4.2;2.6;0.6
2001/02             ;3ª SAFRA       ;TO;FEIJAO                                  ;8380;0;0;0
2002/03             ;1ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
2002/03             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;13.8;8;0.6
2002/03             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;14;8;0.6
2002/03             ;3ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
2002/03             ;1ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
2002/03             ;2ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
2002/03             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;92;26;0.3
2002/03             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;92.1;26;0.3
2002/03             ;1ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
2002/03             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;5.3;4.4;0.8
2002/03             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;5;4;0.8
2002/03             ;3ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
2002/03             ;1ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
2002/03             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;0.8;0.4;0.5
2002/03             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;1;0;0
2002/03             ;3ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
2002/03             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;402;149;0.4
2002/03             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;401.9;148.7;0.4
